"USER_ID","ITEM_ID","EVENT_VALUE","TIMESTAMP","EVENT_TYPE"
"47","2671","2.0","1496206774","rate"
"47","2762","3.0","1496205184","rate"
"47","2797","2.0","1496209861","rate"
"47","2908","3.5","1496205857","rate"
"47","2942","2.5","1496205903","rate"
"47","2959","2.0","1496205268","rate"
"47","3147","5.0","1496205029","rate"
"47","3255","2.5","1496207359","rate"
"47","3408","3.0","1496209899","rate"
"47","3844","4.0","1496206137","rate"
"47","3949","1.0","1496205424","rate"
"47","3969","3.5","1496209586","rate"
"47","4018","2.5","1496205342","rate"
"47","4022","3.0","1496209904","rate"
"47","4474","3.5","1496210466","rate"
"47","4487","1.5","1496210247","rate"
"47","4776","3.5","1496210522","rate"
"47","4878","0.5","1496211868","rate"
"47","4975","3.0","1496212057","rate"
"47","5014","3.0","1496205679","rate"
"47","5108","4.0","1496209895","rate"
"47","5293","3.0","1496205864","rate"
"47","5669","4.0","1496205049","rate"
"47","5679","2.0","1496212004","rate"
"47","5943","2.0","1496205418","rate"
"47","5989","2.0","1496206727","rate"
"47","5991","2.0","1496212058","rate"
"47","6155","3.0","1496205365","rate"
"47","6373","2.0","1496205057","rate"
"47","6765","3.0","1496210188","rate"
"47","6870","3.5","1496205576","rate"
"47","7160","3.0","1496209397","rate"
"47","8464","3.0","1496206868","rate"
"47","8533","3.5","1496205491","rate"
"47","8958","3.5","1496206831","rate"
"47","8966","4.0","1496206531","rate"
"47","30707","4.0","1496205318","rate"
"47","30749","3.0","1496206658","rate"
"47","30793","3.0","1496212048","rate"
"47","30812","3.0","1496205564","rate"
"47","31685","3.0","1496210576","rate"
"47","33166","4.5","1496206497","rate"
"47","40819","3.5","1496205592","rate"
"47","45950","3.0","1496206910","rate"
"47","47099","2.5","1496206808","rate"
"47","47423","5.0","1496205761","rate"
"47","48385","0.5","1496212007","rate"
"47","49278","3.5","1496209090","rate"
"47","49530","3.0","1496206730","rate"
"47","49824","2.5","1496206304","rate"
"47","51931","5.0","1496205747","rate"
"47","53894","3.5","1496206905","rate"
"47","55247","4.0","1496205486","rate"
"47","56587","4.0","1496206457","rate"
"47","59725","3.5","1496205699","rate"
"47","63082","4.0","1496205289","rate"
"47","63876","3.0","1496205658","rate"
"47","68932","3.5","1496208561","rate"
"47","69122","0.5","1496209805","rate"
"47","69712","4.0","1496208670","rate"
"47","72395","3.5","1496205833","rate"
"47","72641","4.0","1496205469","rate"
"47","72998","2.5","1496209178","rate"
"47","79242","3.0","1496209581","rate"
"47","80463","3.5","1496209653","rate"
"47","81591","1.5","1496210235","rate"
"47","81932","4.0","1496205315","rate"
"47","82767","3.5","1496209411","rate"
"47","84152","4.5","1496208763","rate"
"47","88405","1.0","1496210193","rate"
"47","88810","3.5","1496206700","rate"
"47","91658","2.5","1496209056","rate"
"47","96567","4.0","1496206407","rate"
"47","96588","1.5","1496206818","rate"
"47","96811","4.0","1496207286","rate"
"47","97921","3.5","1496208475","rate"
"47","97923","4.0","1496206766","rate"
"47","97938","3.5","1496209606","rate"
"47","100383","3.5","1496208216","rate"
"47","101525","3.5","1496208373","rate"
"47","104841","2.0","1496205293","rate"
"47","105504","3.5","1496210907","rate"
"47","106100","4.0","1496205277","rate"
"47","106782","3.5","1496209142","rate"
"47","108729","3.0","1496205645","rate"
"47","111921","3.5","1496205603","rate"
"47","112183","1.5","1496206635","rate"
"47","112552","5.0","1496205226","rate"
"47","112556","2.0","1496205321","rate"
"47","112804","5.0","1496205128","rate"
"47","117881","4.0","1496206585","rate"
"47","132424","2.5","1496205877","rate"
"47","137337","3.5","1496211359","rate"
"47","139385","0.5","1496210341","rate"
"47","140174","2.5","1496205483","rate"
"47","140247","1.0","1496209850","rate"
"47","140715","4.0","1496207354","rate"
"47","145839","3.5","1496210199","rate"
"47","146656","3.5","1496209516","rate"
"47","148626","3.0","1496209907","rate"
"47","159817","3.0","1496206867","rate"
"47","160980","3.5","1496209791","rate"
"47","161582","3.5","1496208845","rate"
"47","163645","3.0","1496205601","rate"
"47","166643","3.0","1496205070","rate"
"47","171011","3.0","1496206929","rate"
"48","48","4.0","1127128718","rate"
"48","168","3.5","1127128712","rate"
"48","172","3.5","1127128691","rate"
"48","653","4.0","1127128598","rate"
"48","780","3.5","1127128851","rate"
"48","1193","3.0","1127129756","rate"
"48","1320","4.0","1127128731","rate"
"48","1356","4.5","1127128828","rate"
"48","1485","4.0","1127128655","rate"
"48","1527","4.0","1127128838","rate"
"48","1580","5.0","1127128859","rate"
"48","1584","4.5","1127128836","rate"
"48","1625","4.5","1127128739","rate"
"48","1653","4.5","1127128650","rate"
"48","1690","4.5","1127128869","rate"
"48","2081","4.5","1127128745","rate"
"48","2115","5.0","1127128639","rate"
"48","2194","4.0","1127128698","rate"
"48","2353","3.0","1127128708","rate"
"48","2571","5.0","1127128841","rate"
"48","2617","4.5","1127128670","rate"
"48","2791","2.5","1127128628","rate"
"48","2797","4.0","1127128586","rate"
"48","3623","2.5","1127128748","rate"
"48","3793","3.5","1127128889","rate"
"48","4886","5.0","1127128753","rate"
"48","5349","4.0","1127128913","rate"
"48","5445","4.5","1127128898","rate"
"48","5882","4.0","1127128941","rate"
"48","5903","4.0","1127128907","rate"
"48","6333","3.5","1127128894","rate"
"48","8371","4.0","1127128944","rate"
"48","8636","4.5","1127128916","rate"
"49","110","4.0","1493093005","rate"
"49","318","4.0","1493089778","rate"
"49","356","4.0","1493089782","rate"
"49","527","4.5","1493089770","rate"
"49","1097","4.5","1493093009","rate"
"49","1200","4.5","1493093189","rate"
"49","1214","4.0","1493093185","rate"
"49","2028","4.5","1493089784","rate"
"49","2571","4.5","1493093047","rate"
"49","4022","4.5","1493092982","rate"
"49","5218","4.0","1493093122","rate"
"49","6377","4.0","1493093127","rate"
"49","47099","4.5","1493093082","rate"
"49","70286","4.0","1493093030","rate"
"49","79091","4.0","1493093114","rate"
"49","79132","4.5","1493093216","rate"
"49","103335","4.0","1493093120","rate"
"49","109487","4.5","1493093231","rate"
"49","122920","4.0","1493093016","rate"
"49","139385","4.5","1493093206","rate"
"49","168252","4.5","1493092998","rate"
"50","1","3.0","1514238116","rate"
"50","32","3.0","1523740563","rate"
"50","111","4.0","1534178790","rate"
"50","165","3.0","1514238058","rate"
"50","296","4.0","1500573696","rate"
"50","318","3.5","1514237959","rate"
"50","356","3.0","1514238146","rate"
"50","541","4.0","1514238015","rate"
"50","593","3.5","1514237974","rate"
"50","596","2.0","1514238575","rate"
"50","608","4.0","1514238092","rate"
"50","741","3.5","1515105957","rate"
"50","750","4.0","1514238177","rate"
"50","783","2.5","1514238681","rate"
"50","837","2.5","1514239044","rate"
"50","858","4.0","1514240681","rate"
"50","899","4.0","1514238688","rate"
"50","903","4.0","1519140456","rate"
"50","909","3.0","1514239063","rate"
"50","914","3.0","1527542415","rate"
"50","923","4.0","1526329877","rate"
"50","924","4.5","1514238077","rate"
"50","969","3.5","1527108544","rate"
"50","1028","3.0","1527542562","rate"
"50","1036","3.5","1514238054","rate"
"50","1079","2.5","1514238276","rate"
"50","1080","3.5","1514238217","rate"
"50","1101","2.5","1527372035","rate"
"50","1136","4.0","1514238006","rate"
"50","1148","3.5","1514238509","rate"
"50","1198","3.5","1527106209","rate"
"50","1199","4.0","1527799718","rate"
"50","1201","4.0","1536870006","rate"
"50","1204","4.5","1526329645","rate"
"50","1206","4.0","1514238074","rate"
"50","1208","4.5","1527106159","rate"
"50","1223","3.0","1514238949","rate"
"50","1225","3.5","1514238218","rate"
"50","1230","3.5","1527108505","rate"
"50","1232","4.0","1518012173","rate"
"50","1251","4.5","1534178801","rate"
"50","1252","4.0","1523039137","rate"
"50","1253","3.0","1514239041","rate"
"50","1258","4.0","1527370745","rate"
"50","1263","3.5","1517218485","rate"
"50","1273","3.0","1514239272","rate"
"50","1274","4.0","1515105932","rate"
"50","1278","3.5","1514238500","rate"
"50","1281","3.5","1514239137","rate"
"50","1289","3.0","1514239232","rate"
"50","1291","3.0","1527371937","rate"
"50","1367","2.0","1514238872","rate"
"50","1370","3.0","1514238395","rate"
"50","1377","3.0","1514238591","rate"
"50","1380","2.5","1514238334","rate"
"50","1387","3.0","1527542352","rate"
"50","1391","3.0","1500577074","rate"
"50","1566","2.5","1514239023","rate"
"50","1580","2.5","1514237995","rate"
"50","1682","2.5","1527370879","rate"
"50","1721","3.0","1514237992","rate"
"50","1732","3.5","1527371218","rate"
"50","1921","3.0","1514238846","rate"
"50","1968","2.5","1527371986","rate"
"50","2006","2.5","1514238569","rate"
"50","2018","2.5","1514238955","rate"
"50","2019","4.0","1533302036","rate"
"50","2160","4.0","1523039151","rate"
"50","2164","1.0","1514891778","rate"
"50","2420","2.5","1514842717","rate"
"50","2553","3.0","1514239563","rate"
"50","2571","2.5","1514237967","rate"
"50","2657","3.0","1514238578","rate"
"50","2712","3.5","1527371286","rate"
"50","2732","4.0","1518168679","rate"
"50","2925","3.5","1518168145","rate"
"50","2947","3.5","1514238648","rate"
"50","2959","3.0","1527542290","rate"
"50","3000","3.5","1527106195","rate"
"50","3022","3.0","1514239288","rate"
"50","3034","3.0","1514239076","rate"
"50","3114","3.0","1514238183","rate"
"50","3168","3.5","1514239060","rate"
"50","3221","3.5","1518168495","rate"
"50","3415","4.0","1527106417","rate"
"50","3462","3.5","1514239123","rate"
"50","3730","4.0","1525359104","rate"
"50","3868","3.0","1514238939","rate"
"50","3949","3.0","1514238231","rate"
"50","4226","3.0","1514241617","rate"
"50","4282","3.5","1534178840","rate"
"50","4306","2.0","1514238088","rate"
"50","4399","3.5","1533302147","rate"
"50","4658","3.5","1522428799","rate"
"50","4886","3.0","1514238422","rate"
"50","4896","2.5","1514238240","rate"
"50","4914","4.0","1518168710","rate"
"50","4928","4.0","1518168514","rate"
"50","5004","3.0","1527106283","rate"
"50","5021","3.0","1514239736","rate"
"50","5218","2.0","1514238391","rate"
"50","5459","2.0","1514238599","rate"
"50","5618","4.0","1527106171","rate"
"50","5669","2.5","1514238595","rate"
"50","5810","2.0","1514239019","rate"
"50","5816","2.5","1514238291","rate"
"50","5932","3.5","1514240004","rate"
"50","6239","2.5","1518168537","rate"
"50","6377","3.0","1514238065","rate"
"50","6539","3.0","1514238028","rate"
"50","6662","3.0","1514239274","rate"
"50","6663","3.0","1514239570","rate"
"50","6666","3.5","1518168593","rate"
"50","6711","3.0","1527542336","rate"
"50","6773","3.5","1514239253","rate"
"50","6807","3.0","1514238886","rate"
"50","6874","3.5","1514238071","rate"
"50","6975","3.5","1518002159","rate"
"50","7063","3.5","1517426075","rate"
"50","7206","3.5","1518168552","rate"
"50","7247","3.0","1527542377","rate"
"50","7327","4.0","1525359178","rate"
"50","7396","4.0","1527106160","rate"
"50","7438","3.5","1514496676","rate"
"50","7700","4.0","1514239814","rate"
"50","7748","4.0","1514239964","rate"
"50","8143","3.5","1527106239","rate"
"50","8157","3.0","1514239905","rate"
"50","8235","3.0","1514239992","rate"
"50","8253","3.5","1523750949","rate"
"50","8361","1.0","1514238888","rate"
"50","8368","3.0","1514238238","rate"
"50","8379","3.0","1514240037","rate"
"50","8879","3.0","1527542396","rate"
"50","8928","4.0","1527370364","rate"
"50","8961","3.0","1527542552","rate"
"50","8974","2.0","1514239669","rate"
"50","26258","4.0","1529600330","rate"
"50","26326","4.0","1525359203","rate"
"50","26422","3.0","1527799940","rate"
"50","26729","3.5","1517954985","rate"
"50","27156","4.0","1518168703","rate"
"50","27513","3.0","1514240316","rate"
"50","27773","3.0","1527542527","rate"
"50","30793","1.5","1514238694","rate"
"50","32031","2.0","1527542436","rate"
"50","32657","3.5","1518168476","rate"
"50","32659","2.5","1514240275","rate"
"50","32875","3.0","1514240242","rate"
"50","32898","3.5","1525359162","rate"
"50","33781","2.5","1514240162","rate"
"50","33794","2.5","1527371330","rate"
"50","37545","3.0","1514240127","rate"
"50","38038","3.0","1527108475","rate"
"50","41566","2.0","1514238691","rate"
"50","44022","1.5","1514239147","rate"
"50","44555","3.5","1514238927","rate"
"50","44719","2.5","1514240340","rate"
"50","45517","2.0","1527108190","rate"
"50","45880","2.5","1527370934","rate"
"50","46062","1.0","1527371735","rate"
"50","46578","3.0","1514238330","rate"
"50","46862","3.5","1534178858","rate"
"50","47099","2.0","1527108232","rate"
"50","48385","3.0","1514238683","rate"
"50","48780","2.5","1518168203","rate"
"50","49272","2.5","1514238317","rate"
"50","50872","3.0","1514238375","rate"
"50","52885","3.0","1527370859","rate"
"50","54272","2.5","1514238953","rate"
"50","55247","2.5","1514238892","rate"
"50","56174","1.5","1514238666","rate"
"50","58559","3.0","1527542309","rate"
"50","59615","2.0","1514239001","rate"
"50","59784","2.5","1527108426","rate"
"50","60397","2.5","1514239353","rate"
"50","62336","3.5","1514239750","rate"
"50","62644","2.5","1514239684","rate"
"50","63082","2.5","1514238347","rate"
"50","63312","2.0","1514891165","rate"
"50","64278","3.5","1514240086","rate"
"50","66335","2.5","1514240049","rate"
"50","69122","1.0","1514238580","rate"
"50","69644","1.0","1514239300","rate"
"50","71156","2.5","1527107913","rate"
"50","71264","2.0","1527108180","rate"
"50","72378","1.0","1518168080","rate"
"50","72998","2.0","1514891142","rate"
"50","74458","2.5","1527371316","rate"
"50","78499","2.0","1514238650","rate"
"50","79132","2.5","1514238021","rate"
"50","79224","2.0","1514239549","rate"
"50","79702","2.0","1527108178","rate"
"50","81018","3.0","1514496830","rate"
"50","81562","2.0","1514239099","rate"
"50","82848","3.5","1514240262","rate"
"50","85796","2.0","1514239988","rate"
"50","87222","2.0","1527108208","rate"
"50","88911","3.0","1514240244","rate"
"50","89774","2.5","1514239289","rate"
"50","90522","1.5","1514239853","rate"
"50","90746","2.5","1514239373","rate"
"50","91094","1.5","1514239769","rate"
"50","92046","3.0","1514240443","rate"
"50","92427","1.0","1518168338","rate"
"50","92475","4.0","1514240149","rate"
"50","93114","3.0","1514240402","rate"
"50","93326","1.0","1514239674","rate"
"50","94677","2.0","1514239489","rate"
"50","94864","1.5","1514239056","rate"
"50","95543","1.0","1514239648","rate"
"50","96079","2.5","1514238937","rate"
"50","96606","2.5","1514239851","rate"
"50","96610","2.0","1514238967","rate"
"50","97225","2.0","1527108237","rate"
"50","97304","3.5","1500673964","rate"
"50","97923","2.5","1514239469","rate"
"50","97938","2.0","1514239038","rate"
"50","99114","3.0","1514238526","rate"
"50","100498","1.0","1514239763","rate"
"50","101072","2.5","1514240485","rate"
"50","102407","2.5","1514239230","rate"
"50","103171","1.0","1518168356","rate"
"50","103228","2.0","1514239192","rate"
"50","103335","1.5","1514239217","rate"
"50","104283","3.5","1527106187","rate"
"50","104841","1.5","1514238848","rate"
"50","104913","2.5","1514239233","rate"
"50","105250","3.5","1534178956","rate"
"50","106782","3.0","1514238685","rate"
"50","107338","2.5","1514240444","rate"
"50","107565","1.5","1514240185","rate"
"50","108932","2.5","1514239108","rate"
"50","109374","3.0","1514238789","rate"
"50","109487","2.5","1527372052","rate"
"50","110102","2.0","1514239030","rate"
"50","111732","3.5","1529600356","rate"
"50","111921","2.5","1514239318","rate"
"50","112183","3.0","1514239065","rate"
"50","112552","2.5","1527542171","rate"
"50","113374","3.0","1516264368","rate"
"50","114335","3.0","1522446443","rate"
"50","115203","3.0","1514240319","rate"
"50","116797","2.5","1514238612","rate"
"50","117176","2.0","1514239207","rate"
"50","117529","1.5","1514842744","rate"
"50","122882","3.0","1514238776","rate"
"50","122898","0.5","1514240068","rate"
"50","122904","1.5","1514891080","rate"
"50","122918","1.0","1514239279","rate"
"50","127146","3.0","1514240116","rate"
"50","128360","2.5","1514239153","rate"
"50","128620","3.5","1518168132","rate"
"50","128695","2.5","1514240283","rate"
"50","134170","2.5","1514239803","rate"
"50","134515","3.0","1514240363","rate"
"50","135143","2.0","1514239413","rate"
"50","135456","3.0","1514240152","rate"
"50","135887","1.0","1514239519","rate"
"50","136018","2.0","1514239847","rate"
"50","136020","2.0","1517954715","rate"
"50","136305","1.0","1518168422","rate"
"50","136564","2.5","1518168246","rate"
"50","136864","1.5","1514239425","rate"
"50","137857","2.0","1514239521","rate"
"50","138208","2.5","1514239906","rate"
"50","139385","2.5","1514239112","rate"
"50","139644","3.0","1527108261","rate"
"50","140928","2.5","1514239918","rate"
"50","142074","1.5","1527108043","rate"
"50","142448","2.0","1527108368","rate"
"50","142602","1.0","1514240284","rate"
"50","142961","2.5","1518168348","rate"
"50","142997","2.0","1514239826","rate"
"50","143859","2.0","1514239713","rate"
"50","143969","1.0","1514240057","rate"
"50","148626","3.0","1514239107","rate"
"50","149406","2.0","1514239641","rate"
"50","151759","2.5","1514240106","rate"
"50","152081","2.5","1514239052","rate"
"50","156607","1.0","1514240000","rate"
"50","158238","3.0","1514239478","rate"
"50","160569","1.0","1514240023","rate"
"50","164280","3.5","1529600343","rate"
"50","165969","3.5","1514891256","rate"
"50","167370","1.5","1514239954","rate"
"50","168254","1.5","1514239909","rate"
"50","168492","3.5","1527108487","rate"
"50","170705","3.5","1514498530","rate"
"50","170875","1.0","1514498060","rate"
"50","171701","3.5","1515615279","rate"
"50","171759","3.0","1514240171","rate"
"50","172013","3.0","1514240413","rate"
"50","172461","3.0","1514240348","rate"
"50","174055","2.5","1518168647","rate"
"50","174141","3.5","1524697215","rate"
"50","174403","2.5","1527542476","rate"
"50","174737","3.0","1514240504","rate"
"50","175485","0.5","1514240073","rate"
"50","175661","1.5","1514240027","rate"
"50","175693","2.5","1527542462","rate"
"50","175705","3.5","1514240480","rate"
"50","175707","3.0","1514240513","rate"
"50","175743","3.0","1514240506","rate"
"50","175781","3.0","1514240519","rate"
"50","176101","1.0","1514498012","rate"
"50","176371","3.0","1514239772","rate"
"50","179073","3.0","1514240525","rate"
"50","188301","3.0","1533302277","rate"
"50","190183","3.5","1533302021","rate"
"51","2","4.5","1230932741","rate"
"51","3","4.0","1230932736","rate"
"51","7","4.0","1230932700","rate"
"51","36","3.0","1230929322","rate"
"51","65","3.5","1230930652","rate"
"51","70","5.0","1230932691","rate"
"51","76","5.0","1230930644","rate"
"51","93","3.0","1230931640","rate"
"51","111","5.0","1230929314","rate"
"51","141","3.5","1230931631","rate"
"51","170","4.0","1230932681","rate"
"51","177","4.0","1230930634","rate"
"51","186","3.5","1230932673","rate"
"51","230","2.5","1230928814","rate"
"51","236","5.0","1230929830","rate"
"51","247","5.0","1230928802","rate"
"51","260","5.0","1230931614","rate"
"51","316","4.5","1230931604","rate"
"51","317","3.5","1230932640","rate"
"51","327","1.5","1230929812","rate"
"51","333","2.0","1230929800","rate"
"51","339","4.0","1230929304","rate"
"51","344","3.0","1230929299","rate"
"51","377","3.0","1230931596","rate"
"51","380","4.0","1230931592","rate"
"51","383","3.0","1230930616","rate"
"51","387","3.5","1230932629","rate"
"51","433","3.5","1230931581","rate"
"51","442","1.5","1230932616","rate"
"51","466","3.5","1230929794","rate"
"51","468","4.5","1230929787","rate"
"51","479","2.0","1230931569","rate"
"51","482","3.5","1230930599","rate"
"51","497","5.0","1230929781","rate"
"51","505","4.0","1230931558","rate"
"51","520","4.5","1230929776","rate"
"51","522","3.5","1230931540","rate"
"51","527","3.0","1230929292","rate"
"51","551","5.0","1230932599","rate"
"51","555","4.5","1230932592","rate"
"51","589","5.0","1230929287","rate"
"51","593","5.0","1230931534","rate"
"51","597","3.5","1230931528","rate"
"51","610","4.0","1230932587","rate"
"51","616","4.0","1230932567","rate"
"51","653","4.0","1230932558","rate"
"51","661","3.0","1230932551","rate"
"51","708","4.0","1230929765","rate"
"51","719","4.5","1230932541","rate"
"51","781","4.0","1230931517","rate"
"51","804","5.0","1230931511","rate"
"51","829","4.0","1230931509","rate"
"51","849","4.5","1230928795","rate"
"51","858","3.5","1230931501","rate"
"51","912","3.0","1230929282","rate"
"51","919","2.0","1230932502","rate"
"51","924","5.0","1230929275","rate"
"51","934","1.0","1230930567","rate"
"51","953","5.0","1230929755","rate"
"51","965","5.0","1230930560","rate"
"51","1009","3.5","1230930546","rate"
"51","1011","1.5","1230931465","rate"
"51","1014","0.5","1230931457","rate"
"51","1024","4.0","1230931449","rate"
"51","1033","4.0","1230930537","rate"
"51","1079","5.0","1230929741","rate"
"51","1088","4.0","1230929736","rate"
"51","1090","3.0","1230932491","rate"
"51","1093","5.0","1230928832","rate"
"51","1186","4.5","1230929701","rate"
"51","1196","5.0","1230929268","rate"
"51","1200","5.0","1230929263","rate"
"51","1201","4.0","1230932475","rate"
"51","1214","5.0","1230929258","rate"
"51","1215","5.0","1230929695","rate"
"51","1224","5.0","1230930522","rate"
"51","1235","5.0","1230929688","rate"
"51","1243","5.0","1230930514","rate"
"51","1244","4.0","1230932469","rate"
"51","1249","5.0","1230932464","rate"
"51","1257","4.5","1231040856","rate"
"51","1267","4.0","1230929680","rate"
"51","1272","5.0","1230928767","rate"
"51","1276","5.0","1230929673","rate"
"51","1287","3.5","1230929668","rate"
"51","1298","5.0","1230930504","rate"
"51","1301","4.5","1230930497","rate"
"51","1302","5.0","1230929661","rate"
"51","1304","5.0","1230929656","rate"
"51","1350","4.5","1230930492","rate"
"51","1371","5.0","1230929650","rate"
"51","1373","5.0","1230928837","rate"
"51","1391","4.5","1230929645","rate"
"51","1407","0.5","1230929638","rate"
"51","1457","3.5","1230930478","rate"
"51","1479","4.5","1230928786","rate"
"51","1499","0.5","1230930470","rate"
"51","1500","5.0","1230932420","rate"
"51","1580","5.0","1230929254","rate"
"51","1591","1.0","1230930464","rate"
"51","1608","3.0","1230929633","rate"
"51","1639","5.0","1230929619","rate"
"51","1641","4.0","1230932408","rate"
"51","1645","5.0","1230932402","rate"
"51","1663","5.0","1230928790","rate"
"51","1665","4.0","1230930455","rate"
"51","1674","5.0","1230929615","rate"
"51","1688","3.0","1230930449","rate"
"51","1690","3.0","1230932397","rate"
"51","1748","4.0","1230932388","rate"
"51","1753","3.5","1230931407","rate"
"51","1777","3.0","1230932383","rate"
"51","1784","5.0","1230932378","rate"
"51","1792","0.5","1230930437","rate"
"51","1805","0.5","1230929609","rate"
"51","1834","4.0","1230930432","rate"
"51","1845","5.0","1230930426","rate"
"51","1873","5.0","1230930420","rate"
"51","1918","3.0","1230932352","rate"
"51","1953","5.0","1230929606","rate"
"51","1967","5.0","1230929599","rate"
"51","1991","3.0","1230931352","rate"
"51","1994","4.0","1230932345","rate"
"51","1997","5.0","1230932340","rate"
"51","1999","5.0","1230931346","rate"
"51","2011","3.5","1230929592","rate"
"51","2015","4.0","1230930402","rate"
"51","2023","3.5","1230932337","rate"
"51","2033","4.5","1230931338","rate"
"51","2054","3.0","1230929585","rate"
"51","2060","3.5","1230931330","rate"
"51","2097","2.5","1230931323","rate"
"51","2100","4.0","1230932329","rate"
"51","2123","3.0","1230931298","rate"
"51","2124","4.0","1230929579","rate"
"51","2133","3.5","1230930392","rate"
"51","2137","3.0","1230930384","rate"
"51","2140","5.0","1230928861","rate"
"51","2148","4.0","1230931293","rate"
"51","2150","3.0","1230932314","rate"
"51","2151","3.5","1230931287","rate"
"51","2159","4.0","1230931281","rate"
"51","2167","4.0","1230929572","rate"
"51","2169","4.0","1230931276","rate"
"51","2183","5.0","1230931271","rate"
"51","2194","5.0","1230929566","rate"
"51","2248","5.0","1230932301","rate"
"51","2249","5.0","1230931264","rate"
"51","2265","2.5","1230932296","rate"
"51","2279","1.5","1230930373","rate"
"51","2282","4.5","1230930367","rate"
"51","2291","4.0","1230932279","rate"
"51","2301","5.0","1230930362","rate"
"51","2302","5.0","1230929558","rate"
"51","2321","5.0","1230932267","rate"
"51","2322","4.0","1230931259","rate"
"51","2356","3.5","1230931244","rate"
"51","2363","2.5","1230931235","rate"
"51","2371","3.5","1230930355","rate"
"51","2374","4.0","1230931226","rate"
"51","2375","5.0","1230930352","rate"
"51","2376","3.5","1230930346","rate"
"51","2379","2.0","1230930339","rate"
"51","2380","1.5","1230930332","rate"
"51","2391","4.5","1230932259","rate"
"51","2393","0.5","1230928774","rate"
"51","2402","1.0","1230930322","rate"
"51","2407","3.5","1230932254","rate"
"51","2408","3.0","1230931220","rate"
"51","2420","3.0","1230932245","rate"
"51","2454","4.0","1230930306","rate"
"51","2455","4.5","1230929555","rate"
"51","2470","4.0","1230932235","rate"
"51","2490","3.0","1230929547","rate"
"51","2524","3.5","1230931190","rate"
"51","2533","3.5","1230930298","rate"
"51","2554","4.0","1230932214","rate"
"51","2580","5.0","1230932203","rate"
"51","2587","3.0","1230932199","rate"
"51","2598","3.5","1230930292","rate"
"51","2605","4.0","1230928779","rate"
"51","2613","5.0","1230931181","rate"
"51","2615","4.5","1230931177","rate"
"51","2617","0.5","1230932189","rate"
"51","2634","3.0","1230932179","rate"
"51","2641","1.5","1230932173","rate"
"51","2644","3.5","1230931171","rate"
"51","2661","3.0","1230932166","rate"
"51","2664","4.0","1230930279","rate"
"51","2668","2.5","1230931164","rate"
"51","2683","0.5","1230929249","rate"
"51","2701","0.5","1230929541","rate"
"51","2724","3.5","1230929521","rate"
"51","2746","3.0","1230928764","rate"
"51","2752","2.5","1230931151","rate"
"51","2762","5.0","1230929240","rate"
"51","2788","5.0","1230930267","rate"
"51","2791","4.0","1230932160","rate"
"51","2797","5.0","1230929516","rate"
"51","2802","3.0","1230931142","rate"
"51","2808","2.5","1230930262","rate"
"51","2826","3.5","1230929509","rate"
"51","2836","4.0","1230931123","rate"
"51","2871","4.5","1230932150","rate"
"51","2872","4.0","1230930257","rate"
"51","2901","5.0","1230931113","rate"
"51","2916","1.5","1230929500","rate"
"51","2942","2.0","1230930252","rate"
"51","2951","4.0","1230930246","rate"
"51","2978","4.0","1230931108","rate"
"51","2995","3.5","1230930241","rate"
"51","3070","5.0","1230930224","rate"
"51","3082","3.5","1230932124","rate"
"51","3107","5.0","1230928844","rate"
"51","3108","5.0","1230932119","rate"
"51","3115","5.0","1230932108","rate"
"51","3148","5.0","1230930214","rate"
"51","3186","4.5","1230930213","rate"
"51","3219","4.0","1230930205","rate"
"51","3253","0.5","1230932099","rate"
"51","3255","3.0","1230929494","rate"
"51","3257","2.5","1230930198","rate"
"51","3274","2.5","1230930190","rate"
"51","3361","5.0","1230928856","rate"
"51","3363","4.5","1230929491","rate"
"51","3388","5.0","1230931053","rate"
"51","3396","3.5","1230930181","rate"
"51","3421","5.0","1230932084","rate"
"51","3430","4.0","1230931047","rate"
"51","3471","5.0","1230929483","rate"
"51","3481","5.0","1230929476","rate"
"51","3489","5.0","1230929471","rate"
"51","3501","4.0","1230932079","rate"
"51","3614","3.5","1230931040","rate"
"51","3624","2.5","1230929466","rate"
"51","3638","3.5","1230930158","rate"
"51","3671","5.0","1230929460","rate"
"51","3681","4.0","1230930150","rate"
"51","3683","5.0","1230930144","rate"
"51","3763","4.0","1230930141","rate"
"51","3785","3.5","1230929455","rate"
"51","3799","0.5","1231041340","rate"
"51","3809","3.0","1230930133","rate"
"51","3814","5.0","1230931031","rate"
"51","3863","5.0","1230928851","rate"
"51","3868","3.0","1230930127","rate"
"51","3917","5.0","1230931019","rate"
"51","3918","5.0","1230931003","rate"
"51","3949","5.0","1230932031","rate"
"51","3959","4.5","1230930118","rate"
"51","3968","3.0","1230930111","rate"
"51","3969","5.0","1230930106","rate"
"51","3994","5.0","1230929449","rate"
"51","4002","5.0","1230930100","rate"
"51","4014","5.0","1230929444","rate"
"51","4018","3.0","1230929434","rate"
"51","4034","5.0","1230929425","rate"
"51","4041","3.5","1230930093","rate"
"51","4054","2.0","1230930087","rate"
"51","4148","0.5","1230930069","rate"
"51","4215","3.5","1230930980","rate"
"51","4238","4.5","1230930062","rate"
"51","4241","0.5","1231041335","rate"
"51","4255","4.0","1230930967","rate"
"51","4262","5.0","1230929420","rate"
"51","4267","4.5","1230930972","rate"
"51","4270","0.5","1230930053","rate"
"51","4291","2.0","1230930955","rate"
"51","4293","3.0","1230932003","rate"
